,Equipment,Age
4398,111951.0,8.0
4399,1013222.0,8.0
4400,1031002.0,8.0
4401,1097831.0,10.0
4402,1149769.0,5.0
4403,1059683.0,8.0
4404,1150601.0,6.0
4405,1153383.0,5.0
4406,1011079.0,9.0
4407,1028499.0,7.0
4408,1036873.0,8.0
4409,1040728.0,6.0
4410,1090480.0,6.0
4411,1090481.0,8.0
4412,1149770.0,6.0
4413,155945.0,5.0
4414,158947.0,10.0
4415,1013560.0,10.0
4416,1020697.0,5.0
4417,1107983.0,6.0
4418,1158012.0,10.0
4419,1066840.0,8.0
4420,1145719.0,10.0
4421,1105637.0,5.0
4422,1084432.0,8.0
4423,1163803.0,9.0
4424,1154595.0,8.0
4425,1089500.0,5.0
4426,1024642.0,10.0
4427,1163907.0,5.0
4428,1029450.0,7.0
4429,1162350.0,8.0
4430,1154565.0,7.0
4431,152350.0,5.0
4432,1033710.0,6.0
4433,1097839.0,10.0
4434,1123055.0,8.0
4435,1153874.0,8.0
4436,1162267.0,5.0
4437,1162727.0,10.0
4438,1156701.0,10.0
4439,1162661.0,10.0
4440,1165562.0,5.0
4441,212717.0,8.0
4442,1125725.0,10.0
4443,1150542.0,10.0
4444,1045085.0,10.0
4445,1021329.0,7.0
4446,1094307.0,6.0
4447,1097660.0,7.0
4448,1097787.0,8.0
4449,1161208.0,7.0
4450,1125747.0,5.0
4451,1013269.0,6.0
4452,1013570.0,7.0
4453,1132700.0,6.0
4454,1051452.0,9.0
4455,1053182.0,8.0
4456,1126187.0,10.0
4457,1163964.0,7.0
4458,102942.0,8.0
4459,1132506.0,6.0
4460,1148813.0,10.0
4461,1154625.0,6.0
4462,202523.0,7.0
4463,1152818.0,5.0
4464,109645.0,6.0
4465,1030098.0,10.0
4466,1079297.0,6.0
4467,1037830.0,8.0
4468,1149787.0,8.0
4469,1153113.0,6.0
4470,1154460.0,10.0
4471,201274.0,7.0
4472,1029715.0,8.0
4473,1145198.0,5.0
4474,1154572.0,7.0
4475,1094652.0,6.0
4476,1022990.0,6.0
4477,1068420.0,7.0
4478,1088950.0,6.0
4479,1126053.0,9.0
4480,1164179.0,8.0
4481,1161999.0,5.0
4482,1013348.0,7.0
4483,1089238.0,5.0
4484,1150422.0,5.0
4485,1154915.0,7.0
4486,102009.0,5.0
4487,1053187.0,6.0
4488,1138931.0,8.0
4489,1154539.0,5.0
4490,1162678.0,10.0
4491,1157969.0,6.0
4492,1149928.0,9.0
4493,1163931.0,9.0
4494,1166291.0,8.0
4495,1166497.0,9.0
4496,1156888.0,10.0
4497,1163952.0,8.0
4498,1162703.0,7.0
4499,1167068.0,10.0
4500,223280.0,10.0
4501,1020379.0,5.0
4502,1023601.0,6.0
4503,1053349.0,5.0
4504,1145402.0,5.0
4505,1145488.0,8.0
4506,1148503.0,9.0
4507,1152377.0,5.0
4508,1162605.0,6.0
4509,1164193.0,9.0
4510,1089931.0,5.0
4511,1166271.0,7.0
4512,1013214.0,7.0
4513,1152378.0,8.0
4514,1162358.0,8.0
4515,1162019.0,8.0
4516,1108009.0,6.0
4517,1156899.0,9.0
4518,1116994.0,5.0
4519,1097646.0,6.0
4520,1101979.0,9.0
4521,1105619.0,8.0
4522,1107982.0,10.0
4523,1108725.0,5.0
4524,1149205.0,8.0
4525,1153114.0,10.0
4526,1154554.0,10.0
4527,1013446.0,10.0
4528,1154550.0,8.0
4529,1161525.0,6.0
4530,1148543.0,9.0
4531,1089176.0,5.0
4532,1165974.0,7.0
4533,1028626.0,6.0
4534,1154893.0,7.0
4535,106739.0,6.0
4536,1037256.0,5.0
4537,108767.0,8.0
4538,1110467.0,9.0
4539,1149765.0,8.0
4540,1162343.0,7.0
4541,1166186.0,7.0
4542,1081710.0,7.0
4543,1126124.0,9.0
4544,1150392.0,6.0
4545,1154476.0,8.0
4546,1164174.0,7.0
4547,1107724.0,5.0
4548,1087986.0,5.0
4549,1152604.0,10.0
4550,1154620.0,9.0
4551,1010930.0,8.0
4552,1121533.0,9.0
4553,1126134.0,10.0
4554,1145698.0,6.0
4555,1154560.0,5.0
4556,1158017.0,7.0
4557,1161543.0,9.0
4558,1161946.0,6.0
4559,1162684.0,8.0
4560,1166213.0,8.0
4561,1166411.0,5.0
4562,1059824.0,9.0
4563,1152601.0,5.0
4564,1156938.0,7.0
4565,1126338.0,7.0
4566,1156897.0,6.0
4567,1161099.0,6.0
4568,1083125.0,7.0
4569,1106271.0,7.0
4570,1156015.0,7.0
4571,212707.0,10.0
4572,1152382.0,10.0
4573,1076217.0,6.0
4574,1132664.0,6.0
4575,1132685.0,8.0
4576,1156805.0,10.0
4577,1138877.0,9.0
4578,1164489.0,8.0
4579,1158104.0,5.0
4580,1058844.0,6.0
4581,1048684.0,10.0
4582,1156925.0,10.0
4583,1054761.0,7.0
4584,1162423.0,5.0
4585,1060714.0,5.0
4586,1081921.0,8.0
4587,1116117.0,8.0
4588,1138886.0,7.0
4589,1068434.0,8.0
4590,1149366.0,7.0
4591,1160755.0,5.0
4592,1162205.0,9.0
4593,1013013.0,6.0
4594,1152885.0,7.0
4595,1058857.0,9.0
4596,1098008.0,10.0
4597,1154797.0,10.0
4598,1028908.0,7.0
4599,1078784.0,10.0
4600,1085779.0,10.0
4601,1102172.0,5.0
4602,1149360.0,8.0
4603,1153094.0,6.0
4604,1161652.0,7.0
4605,1162354.0,6.0
4606,1140376.0,7.0
4607,1033380.0,10.0
4608,1076211.0,9.0
4609,1157376.0,8.0
4610,1067789.0,5.0
4611,1055286.0,10.0
4612,1145487.0,6.0
4613,1157375.0,9.0
4614,1054641.0,8.0
4615,1149258.0,5.0
4616,1158100.0,7.0
4617,180188.0,9.0
4618,1132601.0,10.0
4619,1162239.0,6.0
4620,1166109.0,10.0
4621,1045117.0,5.0
4622,1132568.0,5.0
4623,1167010.0,6.0
4624,106712.0,10.0
4625,1125481.0,5.0
4626,1163936.0,8.0
4627,1164045.0,10.0
4628,1157966.0,7.0
4629,1165481.0,7.0
4630,1020385.0,10.0
4631,1163925.0,9.0
4632,1153882.0,9.0
4633,1005294.0,6.0
4634,201524.0,6.0
4635,1111783.0,7.0
4636,1156844.0,6.0
4637,153119.0,5.0
4638,1166180.0,6.0
4639,1084486.0,10.0
4640,1021443.0,7.0
4641,1078657.0,5.0
4642,1088564.0,6.0
4643,1101705.0,5.0
4644,1116041.0,10.0
4645,1132507.0,5.0
4646,1145191.0,6.0
4647,1145766.0,6.0
4648,1149200.0,5.0
4649,1150395.0,8.0
4650,1153858.0,5.0
4651,1156889.0,5.0
4652,1161722.0,10.0
4653,1162688.0,10.0
4654,1166853.0,7.0
4655,1097905.0,5.0
4656,1161701.0,9.0
4657,1123117.0,5.0
4658,1027052.0,8.0
4659,1166977.0,10.0
4660,112697.0,5.0
4661,1166376.0,10.0
4662,1119100.0,6.0
4663,1157131.0,10.0
4664,1158236.0,5.0
4665,1154872.0,10.0
4666,1162009.0,9.0
4667,1052776.0,9.0
4668,1057408.0,8.0
4669,1153615.0,8.0
4670,1166957.0,6.0
4671,201507.0,7.0
4672,1014025.0,9.0
4673,1054374.0,6.0
4674,1087082.0,7.0
4675,1005521.0,10.0
4676,1094315.0,10.0
4677,1145199.0,10.0
4678,1097837.0,6.0
4679,1145583.0,10.0
4680,1153125.0,8.0
4681,1158022.0,7.0
4682,1158040.0,10.0
4683,1153123.0,8.0
4684,1012253.0,5.0
4685,1125409.0,9.0
4686,1034722.0,9.0
4687,1149257.0,10.0
4688,1163942.0,9.0
4689,1034721.0,8.0
4690,1021756.0,6.0
4691,1148997.0,6.0
4692,120715.0,5.0
4693,1014865.0,9.0
4694,1124690.0,8.0
4695,1161248.0,9.0
4696,1011370.0,5.0
4697,1166461.0,9.0
4698,1098022.0,6.0
4699,1162735.0,5.0
4700,1150431.0,7.0
4701,1166959.0,10.0
4702,1125485.0,10.0
4703,1156902.0,6.0
4704,1166370.0,8.0
4705,212159.0,8.0
4706,1145416.0,8.0
4707,1054257.0,9.0
4708,1046377.0,9.0
4709,1098984.0,9.0
4710,1132728.0,6.0
4711,1145206.0,10.0
4712,1161990.0,6.0
4713,1163966.0,8.0
4714,1166210.0,6.0
4715,1125397.0,7.0
4716,1132659.0,7.0
4717,1164183.0,8.0
4718,1158225.0,10.0
4719,1132622.0,9.0
4720,1149906.0,10.0
4721,1154582.0,9.0
4722,1154899.0,10.0
4723,1156616.0,8.0
4724,1012953.0,5.0
4725,1079463.0,6.0
4726,1167206.0,9.0
4727,1164169.0,6.0
4728,1107987.0,7.0
4729,1074721.0,10.0
4730,1105615.0,7.0
4731,1132573.0,5.0
4732,1145706.0,7.0
4733,1145742.0,8.0
4734,1149784.0,9.0
4735,1154448.0,10.0
4736,1158051.0,5.0
4737,1015421.0,7.0
4738,182624.0,6.0
4739,1087955.0,7.0
4740,1149367.0,9.0
4741,1154921.0,5.0
4742,1111495.0,8.0
4743,1152357.0,6.0
4744,1110303.0,10.0
4745,1126246.0,7.0
4746,1149785.0,8.0
4747,1162251.0,7.0
4748,1163934.0,10.0
4749,1165483.0,7.0
4750,1152850.0,9.0
4751,1090403.0,9.0
4752,1158042.0,7.0
4753,112510.0,10.0
4754,1154496.0,10.0
4755,152520.0,6.0
4756,1021754.0,5.0
4757,1145422.0,10.0
4758,1157515.0,9.0
4759,1164170.0,7.0
4760,1165525.0,6.0
4761,1161693.0,6.0
4762,1105248.0,9.0
4763,1162212.0,10.0
4764,1084213.0,5.0
4765,1087603.0,9.0
4766,1089759.0,5.0
4767,1149168.0,10.0
4768,1149241.0,10.0
4769,1161113.0,9.0
4770,1161939.0,5.0
4771,1162197.0,8.0
4772,1162339.0,10.0
4773,1164005.0,9.0
4774,1164722.0,6.0
4775,1072943.0,5.0
4776,1162590.0,5.0
4777,1084485.0,5.0
4778,1098105.0,8.0
4779,1149762.0,9.0
4780,1021557.0,7.0
4781,1057959.0,9.0
4782,1149150.0,9.0
4783,1149466.0,6.0
4784,1161648.0,5.0
4785,1162257.0,7.0
4786,1165473.0,8.0
4787,1153480.0,5.0
4788,1161954.0,6.0
4789,1163971.0,7.0
4790,1145630.0,9.0
4791,1148544.0,10.0
4792,1153294.0,5.0
4793,1156854.0,5.0
4794,1157514.0,7.0
4795,1157964.0,6.0
4796,1164772.0,7.0
4797,1034650.0,6.0
4798,1154449.0,10.0
4799,1083318.0,5.0
4800,1105144.0,7.0
4801,1153344.0,5.0
4802,1011037.0,7.0
4803,1162219.0,7.0
4804,1165586.0,6.0
4805,152429.0,8.0
4806,1103266.0,9.0
4807,1164094.0,7.0
4808,1162714.0,7.0
4809,1138915.0,9.0
4810,1149148.0,5.0
4811,1013898.0,7.0
4812,1029559.0,8.0
4813,1035906.0,9.0
4814,1065192.0,9.0
4815,1161151.0,8.0
4816,1162421.0,9.0
4817,1052785.0,8.0
4818,1161100.0,8.0
4819,1163921.0,7.0
4820,1021335.0,7.0
4821,1056760.0,6.0
4822,1164133.0,7.0
4823,1162607.0,5.0
4824,1081131.0,6.0
4825,1053191.0,6.0
4826,1106518.0,8.0
4827,1011578.0,9.0
4828,1166162.0,7.0
4829,122141.0,9.0
4830,1010958.0,7.0
4831,1114185.0,6.0
4832,1163945.0,6.0
4833,180757.0,7.0
4834,1126159.0,9.0
4835,1162018.0,7.0
4836,1162646.0,7.0
4837,1164130.0,10.0
4838,1167074.0,10.0
4839,116851.0,5.0
4840,1052786.0,8.0
4841,1110498.0,10.0
4842,1118873.0,6.0
4843,1158043.0,5.0
4844,1161080.0,9.0
4845,1152603.0,7.0
4846,1105290.0,7.0
4847,1156825.0,9.0
4848,180899.0,7.0
4849,1013899.0,8.0
4850,1107991.0,5.0
4851,1126406.0,8.0
4852,1148985.0,6.0
4853,1163596.0,8.0
4854,1100312.0,7.0
4855,1086455.0,6.0
4856,1132744.0,6.0
4857,1145763.0,8.0
4858,1159797.0,7.0
4859,1162429.0,10.0
4860,111924.0,10.0
4861,158943.0,7.0
4862,1012931.0,6.0
4863,1054262.0,9.0
4864,1094304.0,10.0
4865,1126297.0,10.0
4866,1149209.0,6.0
4867,1164753.0,10.0
4868,1167014.0,9.0
4869,1065017.0,6.0
4870,1083990.0,7.0
4871,113309.0,6.0
4872,1162663.0,5.0
4873,1072945.0,9.0
4874,1116192.0,6.0
4875,1153296.0,7.0
4876,1138879.0,5.0
4877,1011537.0,6.0
4878,1089267.0,5.0
4879,1150390.0,8.0
4880,116584.0,10.0
4881,1078320.0,10.0
4882,1098031.0,8.0
4883,1156818.0,9.0
4884,1161523.0,7.0
4885,1161997.0,7.0
4886,1162721.0,6.0
4887,102632.0,5.0
4888,1138945.0,5.0
4889,1167012.0,10.0
4890,1105278.0,10.0
4891,1161077.0,7.0
4892,1132563.0,8.0
4893,1161654.0,9.0
4894,1163900.0,8.0
4895,1126328.0,8.0
4896,1153109.0,7.0
4897,1145485.0,10.0
4898,1149158.0,10.0
4899,1149196.0,9.0
4900,1166070.0,7.0
4901,1166352.0,5.0
4902,1084632.0,8.0
4903,1097897.0,6.0
4904,1164037.0,5.0
4905,116297.0,6.0
4906,1083239.0,8.0
4907,1029640.0,8.0
4908,100884.0,10.0
4909,1153887.0,7.0
4910,1097821.0,6.0
4911,1107511.0,5.0
4912,1108012.0,8.0
4913,1156804.0,6.0
4914,1157993.0,5.0
4915,1158029.0,9.0
4916,1124514.0,6.0
4917,1157949.0,5.0
4918,1013346.0,9.0
4919,1163993.0,9.0
4920,1164063.0,10.0
4921,1145631.0,8.0
4922,1149768.0,9.0
4923,1157962.0,7.0
4924,1161520.0,5.0
4925,1165754.0,6.0
4926,1116191.0,10.0
4927,1164093.0,6.0
4928,1161970.0,8.0
4929,1149152.0,9.0
4930,1022911.0,7.0
4931,1099592.0,9.0
4932,1165544.0,8.0
4933,1150107.0,8.0
4934,1013481.0,8.0
4935,1021480.0,8.0
4936,1166169.0,10.0
4937,1097934.0,6.0
4938,1156883.0,6.0
4939,1161991.0,7.0
4940,102075.0,4.0
4941,1023561.0,5.0
4942,1164052.0,3.0
4943,108261.0,5.0
4944,1013118.0,5.0
4945,1029532.0,3.0
4946,1097886.0,5.0
4947,1086968.0,6.0
4948,1116618.0,5.0
4949,1162712.0,4.0
4950,1111789.0,5.0
4951,1013854.0,6.0
4952,1077781.0,5.0
4953,158939.0,3.0
4954,1153282.0,6.0
4955,1014006.0,3.0
4956,1014097.0,5.0
4957,1023245.0,6.0
4958,1145693.0,4.0
4959,1157521.0,6.0
4960,1145639.0,4.0
4961,1162594.0,3.0
4962,179757.0,5.0
4963,1098080.0,3.0
4964,1164724.0,5.0
4965,1166305.0,6.0
4966,1164765.0,5.0
4967,1138901.0,4.0
4968,1149755.0,3.0
4969,1045118.0,6.0
4970,1125698.0,4.0
4971,1126301.0,6.0
4972,1097811.0,3.0
4973,1044591.0,4.0
4974,1094497.0,5.0
4975,1107019.0,5.0
4976,1149462.0,3.0
4977,1011652.0,6.0
4978,1125636.0,4.0
4979,1089182.0,4.0
4980,1162261.0,6.0
4981,1021806.0,3.0
4982,1021807.0,5.0
4983,1074767.0,6.0
4984,1086218.0,3.0
4985,1087934.0,6.0
4986,1138941.0,4.0
4987,1145601.0,5.0
4988,1145721.0,4.0
4989,1145772.0,3.0
4990,1149245.0,5.0
4991,1149365.0,4.0
4992,1012993.0,6.0
4993,1013992.0,3.0
4994,1132705.0,6.0
4995,1145605.0,6.0
4996,1094491.0,6.0
4997,108286.0,6.0
4998,108981.0,4.0
4999,1097706.0,3.0
5000,1101958.0,3.0
5001,1156011.0,3.0
5002,1166058.0,5.0
5003,1011159.0,3.0
5004,102978.0,5.0
5005,1097790.0,5.0
5006,1125419.0,4.0
5007,1020357.0,6.0
5008,1076439.0,4.0
5009,1097942.0,4.0
5010,1122886.0,6.0
5011,1145496.0,6.0
5012,1154841.0,4.0
5013,1156777.0,5.0
5014,1166152.0,5.0
5015,1145710.0,4.0
5016,1161094.0,4.0
5017,1013932.0,4.0
5018,1014790.0,3.0
5019,1126099.0,6.0
5020,1079292.0,3.0
5021,1079302.0,3.0
5022,1124535.0,4.0
5023,1156791.0,6.0
5024,1013863.0,3.0
5025,1024043.0,5.0
5026,1059832.0,5.0
5027,1086511.0,4.0
5028,1089842.0,6.0
5029,1150103.0,4.0
5030,1152380.0,6.0
5031,1153356.0,3.0
5032,1153873.0,6.0
5033,1154500.0,4.0
5034,1162386.0,6.0
5035,1164767.0,5.0
5036,202572.0,4.0
5037,1045125.0,4.0
5038,1086264.0,5.0
5039,1132500.0,5.0
5040,1138900.0,4.0
5041,1111504.0,3.0
5042,1013387.0,3.0
5043,1107723.0,4.0
5044,1148565.0,5.0
5045,1166082.0,6.0
5046,1159809.0,6.0
5047,1054660.0,4.0
5048,1158005.0,3.0
5049,1161986.0,5.0
5050,1132688.0,6.0
5051,1150108.0,6.0
5052,1153623.0,4.0
5053,109658.0,6.0
5054,112541.0,5.0
5055,180881.0,5.0
5056,1013216.0,5.0
5057,1156826.0,4.0
5058,1105817.0,5.0
5059,1152355.0,5.0
5060,1156952.0,4.0
5061,1153863.0,3.0
5062,1013502.0,5.0
5063,1126341.0,6.0
5064,1013329.0,6.0
5065,1025646.0,5.0
5066,1158038.0,6.0
5067,1160750.0,4.0
5068,1164100.0,3.0
5069,1166225.0,4.0
5070,1167073.0,5.0
5071,1014160.0,6.0
5072,1153375.0,3.0
5073,1153466.0,5.0
5074,1023612.0,6.0
5075,1138888.0,3.0
5076,1165981.0,4.0
5077,1122881.0,6.0
5078,1157970.0,6.0
5079,1101706.0,4.0
5080,1153288.0,3.0
5081,1156910.0,3.0
5082,1014928.0,3.0
5083,1033212.0,4.0
5084,1068414.0,6.0
5085,1105286.0,5.0
5086,1123058.0,6.0
5087,1159720.0,6.0
5088,1166410.0,6.0
5089,112331.0,3.0
5090,180085.0,5.0
5091,1082760.0,5.0
5092,1164103.0,5.0
5093,1164763.0,4.0
5094,1091695.0,6.0
5095,1021450.0,3.0
5096,1030342.0,5.0
5097,1037425.0,5.0
5098,1156894.0,4.0
5099,1163997.0,5.0
5100,1166270.0,5.0
5101,1140387.0,4.0
5102,1124693.0,4.0
5103,1111956.0,6.0
5104,1145711.0,6.0
5105,1164175.0,5.0
5106,1167094.0,6.0
5107,111937.0,5.0
5108,1153619.0,3.0
5109,102063.0,3.0
5110,1013274.0,3.0
5111,1053194.0,4.0
5112,1149756.0,6.0
5113,1156583.0,6.0
5114,1145436.0,6.0
5115,1162373.0,4.0
5116,1158070.0,3.0
5117,1125653.0,5.0
5118,1023695.0,3.0
5119,1013713.0,6.0
5120,1123066.0,4.0
5121,1158096.0,6.0
5122,1166383.0,4.0
5123,1132641.0,5.0
5124,1111809.0,3.0
5125,1157522.0,5.0
5126,1149635.0,5.0
5127,179931.0,3.0
5128,1124591.0,6.0
5129,1148520.0,5.0
5130,1156848.0,6.0
5131,1162407.0,3.0
5132,1166230.0,6.0
5133,1164754.0,6.0
5134,1161544.0,5.0
5135,1026500.0,4.0
5136,1073271.0,3.0
5137,1149292.0,6.0
5138,1161540.0,4.0
5139,1023029.0,3.0
5140,1122134.0,4.0
5141,1158101.0,3.0
5142,1153892.0,5.0
5143,1164139.0,6.0
5144,1164752.0,5.0
5145,1105270.0,3.0
5146,1153111.0,4.0
5147,1079299.0,6.0
5148,1152845.0,4.0
5149,1157538.0,5.0
5150,1161516.0,5.0
5151,1078411.0,4.0
5152,1161711.0,3.0
5153,1089736.0,4.0
5154,1020026.0,6.0
5155,1156838.0,3.0
5156,1105530.0,6.0
5157,1013077.0,5.0
5158,180120.0,4.0
5159,1115760.0,5.0
5160,1116982.0,5.0
5161,1126090.0,6.0
5162,1156922.0,5.0
5163,1157573.0,5.0
5164,1161131.0,3.0
5165,1086064.0,6.0
5166,1037426.0,5.0
5167,1090266.0,4.0
5168,1145384.0,3.0
5169,1166390.0,3.0
5170,1027257.0,5.0
5171,1078696.0,4.0
5172,1145497.0,6.0
5173,1013419.0,5.0
5174,1029394.0,6.0
5175,1097718.0,6.0
5176,1057452.0,5.0
5177,1099010.0,3.0
5178,1145468.0,6.0
5179,1156903.0,6.0
5180,1162410.0,4.0
5181,1149778.0,3.0
5182,1149907.0,5.0
5183,1150106.0,3.0
5184,1166132.0,6.0
5185,1101552.0,4.0
5186,1123059.0,6.0
5187,1154799.0,4.0
5188,1158229.0,4.0
5189,1166189.0,3.0
5190,152332.0,6.0
5191,1150423.0,5.0
5192,1154850.0,3.0
5193,1162203.0,3.0
5194,1097935.0,6.0
5195,1111046.0,5.0
5196,1149910.0,5.0
5197,1162340.0,5.0
5198,1166263.0,4.0
5199,1126405.0,6.0
5200,1021712.0,4.0
5201,1164191.0,3.0
5202,1013262.0,6.0
5203,1034046.0,4.0
5204,1094639.0,5.0
5205,1097693.0,6.0
5206,1145528.0,3.0
5207,1154559.0,5.0
5208,1158052.0,6.0
5209,1167076.0,6.0
5210,1088737.0,3.0
5211,1125650.0,6.0
5212,1149780.0,3.0
5213,1152386.0,3.0
5214,1107732.0,4.0
5215,1125475.0,6.0
5216,1157973.0,3.0
5217,1158227.0,3.0
5218,1161707.0,6.0
5219,1014175.0,3.0
5220,1164759.0,3.0
5221,1105807.0,4.0
5222,1108730.0,3.0
5223,1153156.0,4.0
5224,1164032.0,4.0
5225,1013791.0,6.0
5226,1025826.0,3.0
5227,1014978.0,4.0
5228,1152808.0,3.0
5229,1011039.0,6.0
5230,1166962.0,5.0
5231,1154458.0,5.0
5232,223273.0,3.0
5233,1088962.0,6.0
5234,1097736.0,3.0
5235,1152811.0,6.0
5236,1154898.0,3.0
5237,1158019.0,6.0
5238,1161945.0,5.0
5239,1013412.0,5.0
5240,1149782.0,3.0
5241,184752.0,4.0
5242,1156820.0,3.0
5243,1013539.0,6.0
5244,1138908.0,3.0
5245,1145738.0,5.0
5246,1068372.0,4.0
5247,1106357.0,5.0
5248,1107713.0,4.0
5249,1013389.0,6.0
5250,1124601.0,4.0
5251,1037136.0,5.0
5252,1097950.0,5.0
5253,1103828.0,5.0
5254,102441.0,4.0
5255,1162376.0,4.0
5256,1020273.0,3.0
5257,1101880.0,4.0
5258,1154855.0,3.0
5259,1162366.0,5.0
5260,1107707.0,3.0
5261,1162705.0,3.0
5262,1164088.0,3.0
5263,123422.0,3.0
5264,1068382.0,3.0
5265,1145608.0,4.0
5266,1021668.0,4.0
5267,1158254.0,4.0
5268,1033363.0,6.0
5269,1149255.0,5.0
5270,1149971.0,4.0
5271,1165882.0,6.0
5272,1132655.0,5.0
5273,1140334.0,3.0
5274,1014146.0,3.0
5275,1153290.0,3.0
5276,1162713.0,3.0
5277,1132697.0,3.0
5278,1011535.0,5.0
5279,1083230.0,4.0
5280,1107735.0,4.0
5281,1145202.0,5.0
5282,1149240.0,6.0
5283,1097711.0,4.0
5284,212148.0,3.0
5285,1014058.0,4.0
5286,1015205.0,3.0
5287,1125468.0,6.0
5288,1158105.0,4.0
5289,1149234.0,6.0
5290,1116984.0,3.0
5291,1045090.0,5.0
5292,1123057.0,4.0
5293,1126822.0,3.0
5294,1139433.0,6.0
5295,1145675.0,5.0
5296,1156019.0,5.0
5297,1145457.0,3.0
5298,1162206.0,3.0
5299,1052824.0,3.0
5300,1106824.0,3.0
5301,1123114.0,4.0
5302,1125432.0,5.0
5303,1162201.0,5.0
5304,1100064.0,4.0
5305,1106822.0,4.0
5306,1013059.0,4.0
5307,1016958.0,3.0
5308,1067857.0,3.0
5309,1083312.0,4.0
5310,1105296.0,4.0
5311,1125495.0,4.0
5312,1138944.0,3.0
5313,1166140.0,6.0
5314,1166837.0,6.0
5315,180852.0,5.0
5316,1014895.0,4.0
5317,1030617.0,5.0
5318,1048686.0,6.0
5319,1065176.0,4.0
5320,1083122.0,4.0
5321,179891.0,3.0
5322,1089488.0,5.0
5323,1021332.0,5.0
5324,1081904.0,5.0
5325,1124271.0,4.0
5326,1142842.0,3.0
5327,1166577.0,4.0
5328,1094124.0,4.0
5329,1101977.0,6.0
5330,1125633.0,3.0
5331,1145404.0,3.0
5332,1163947.0,4.0
5333,1153875.0,4.0
5334,1107767.0,3.0
5335,1161527.0,3.0
5336,1023681.0,5.0
5337,1028542.0,3.0
5338,1078756.0,5.0
5339,1125678.0,4.0
5340,1145414.0,3.0
5341,1145499.0,5.0
5342,1158058.0,6.0
5343,1161195.0,4.0
5344,1164173.0,5.0
5345,1098066.0,4.0
5346,1114196.0,4.0
5347,1153471.0,5.0
5348,1132649.0,5.0
5349,1126391.0,4.0
5350,1153463.0,4.0
5351,1164480.0,5.0
5352,101632.0,5.0
5353,1041576.0,4.0
5354,1098987.0,3.0
5355,1100265.0,4.0
5356,1103827.0,3.0
5357,1149170.0,4.0
5358,1156836.0,5.0
5359,1158023.0,3.0
5360,1166175.0,6.0
5361,1167009.0,4.0
5362,1108704.0,5.0
5363,1059809.0,5.0
5364,1065107.0,6.0
5365,1132532.0,5.0
5366,1084708.0,4.0
5367,1153601.0,6.0
5368,180195.0,3.0
5369,1163801.0,3.0
5370,1153611.0,5.0
5371,1161995.0,3.0
5372,1021540.0,4.0
5373,1153621.0,5.0
5374,110833.0,4.0
5375,1023508.0,5.0
5376,1086528.0,4.0
5377,1119361.0,4.0
5378,1145727.0,4.0
5379,1149147.0,3.0
5380,106833.0,5.0
5381,1013674.0,4.0
5382,1097617.0,6.0
5383,1097620.0,3.0
5384,1011603.0,5.0
5385,1165742.0,3.0
5386,1082601.0,6.0
5387,1149948.0,6.0
5388,1160945.0,5.0
5389,1156845.0,3.0
5390,1125449.0,4.0
5391,116711.0,5.0
5392,1024821.0,4.0
5393,1145596.0,4.0
5394,1163913.0,4.0
5395,1162214.0,4.0
5396,1145758.0,5.0
5397,1154886.0,4.0
5398,1105521.0,4.0
5399,1060722.0,4.0
5400,1156841.0,6.0
5401,1082594.0,3.0
5402,1087962.0,4.0
5403,1013851.0,3.0
5404,1125427.0,3.0
5405,1161706.0,5.0
5406,116304.0,3.0
5407,1088554.0,6.0
5408,1097944.0,4.0
5409,1124681.0,3.0
5410,1162356.0,3.0
5411,1014138.0,5.0
5412,1157543.0,5.0
5413,1161726.0,5.0
5414,1166012.0,6.0
5415,1097832.0,4.0
5416,1164762.0,5.0
5417,1083136.0,4.0
5418,1145529.0,5.0
5419,1023598.0,5.0
5420,1162253.0,3.0
5421,113314.0,5.0
5422,1043064.0,5.0
5423,1150614.0,5.0
5424,1123048.0,3.0
5425,1097438.0,3.0
5426,1145409.0,4.0
5427,1027234.0,5.0
5428,1161082.0,4.0
5429,103010.0,4.0
5430,1154901.0,6.0
5431,1158237.0,4.0
5432,1153613.0,5.0
5433,1163929.0,4.0
5434,1014070.0,6.0
5435,1097829.0,4.0
5436,1119514.0,5.0
5437,1125479.0,5.0
5438,1149933.0,6.0
5439,1161959.0,3.0
5440,1164199.0,5.0
5441,1116629.0,5.0
5442,1162635.0,4.0
5443,1156887.0,4.0
5444,1158031.0,6.0
5445,1158251.0,4.0
5446,1162200.0,4.0
5447,1125458.0,5.0
5448,1026996.0,4.0
5449,1068088.0,4.0
5450,1089259.0,5.0
5451,1153880.0,6.0
5452,1163955.0,5.0
5453,1038139.0,4.0
5454,1162362.0,4.0
5455,1036295.0,4.0
5456,1132493.0,6.0
5457,1148557.0,4.0
5458,1014888.0,5.0
5459,1145483.0,3.0
5460,1161661.0,4.0
5461,1013305.0,3.0
5462,1097679.0,6.0
5463,1101432.0,3.0
5464,1125410.0,6.0
5465,1126167.0,3.0
5466,1145765.0,6.0
5467,1149130.0,3.0
5468,1156806.0,3.0
5469,1162690.0,4.0
5470,1053340.0,6.0
5471,1157990.0,6.0
5472,1013952.0,5.0
5473,1060754.0,4.0
5474,1013436.0,3.0
5475,1097796.0,4.0
5476,1126423.0,5.0
5477,1149470.0,5.0
5478,1153608.0,5.0
